ID,title,content
235441398,#黑特 在IG上買衣服第一次踩雷,"首先因為看到朋友發限動才看到
於是就點進去看他的衣服 
覺得兩件衣服500還蠻可以的且衣服看起來也不錯
就開始找朋友一起湊2000免運
一開始跟他詢問衣服是否有貨的時候都很正常態度也沒有不好
https://i.imgur.com/U12Dk8l.jpg
然而實際收到貨後發現少寄一件衣服還有一件衣服顏色給錯
於是密了店家但處理態度很不積極
很明顯看到他很久才回覆
且態度也很消極好像賣出去就不關他的事了（？
https://i.imgur.com/67PRlbR.jpg
https://i.imgur.com/3klziO9.jpg
什麼叫算你的時候我沒有說要襯衫？
貼文明明有打‘‘一套’’500 
https://i.imgur.com/GFmVwgc.jpg
錢明明也給我算500 是在哈囉？
https://i.imgur.com/DPUzMGt.jpg
本來還想說應該會補寄沒來的衣服卻沒有
一直在裝傻 根本不想處理吧==
https://i.imgur.com/GjgYfDo.jpg
上面明明還說我沒有要襯衫
下面又變成以為我要襯衫（？
確定是有看懂字嗎？
https://i.imgur.com/LrCciPD.jpg
https://i.imgur.com/HF2Dvn7.jpg
https://i.imgur.com/WhuDqK8.jpg
最後終於等到他要退款給我
也跟我說了2/10號退款 那時候想說那邊已經要過年期間了應該各大郵局銀行都沒開吧
還特地去查一下營業時間 想說還是會用網路轉帳的方式 
覺得不保險 於是詢問他是不是網路轉帳
他也回我對 於是我2/11去看有沒有有轉帳了結果卻沒有 當下就密他是不是忘記匯款了
他2/12回我退款多少 
我當下整個無言== 而且從12號到現在一直沒有回覆
https://i.imgur.com/OstkBYM.jpg
在這期間還發現他把IG帳號改為不公開
現在是裝沒事不想處理了？？？
就在26號問我一位還有追蹤他的朋友 他有沒有在發限動 發了什麼
於是告知他有發過限動還是說關於不發款的事情 就在想說難道是我嗎？？
你身為賣家 處理的方式卻是這樣？
不積極態度也不好 到底是要賣什麼衣服？
之前帳號還沒鎖起來時 
看到他都會轉發別人標記他的限動
大多都是說衣服很好 態度也好 還多送衣服
然而別人是這樣 我卻是這樣？？
真的不懂態度好在哪欸=="
235443061,有好多話想講的國中生SANA（圖多）,"前幾天在微博上看到這篇
覺得實在是太可愛了(,,•́ . •̀,,)
查了一下發現剛出道的時候就被韓國網友翻譯過
但在dcard上沒看到有人分享
所以我就來了(雀躍
https://www.dcard.tw/v2/vivid/videos/5dd70048-ae0e-4edd-ba9b-118e5ca10d5a?r=1.25

以下請欣賞 2010的8月到隔年的12月
國中生的湊崎紗夏話嘮花式發推的表演～
又名 少女Sana的推特日記(*๓´╰╯`๓)♡
（Sana絕對是忘記密碼了吧 所以到現在都沒把帳號鎖起來kkk）

-微博內容是擷取跟學習有關的部分-
https://i.imgur.com/5gNdplQ.jpg
https://i.imgur.com/GEVz1Sm.jpg
不禁回想我國中的時候有這麼單（傻）純（萌）嗎XD
作業不是都早自習的時候抄的嗎(欸
https://i.imgur.com/pw59CJ4.jpg
酸奶bbibbi~
我不喜歡酸奶可是我喜歡喜歡酸奶的紗夏呀♡
https://i.imgur.com/KHNQ0nx.jpg
後來真的成功去了韓國然後出道啦！

韓評：
https://i.imgur.com/6W7M09e.jpg

-從B站影片中擷取我最喜歡的部分-
https://i.imgur.com/f0RbgYO.jpg
什麼都報備的紗夏 不管是洗澡睡覺都會發推kk
https://i.imgur.com/h6yAHmg.jpg
https://i.imgur.com/YT18Nwy.jpg
很有自知之明的愛笑狗勾( ￣▽￣)σ
https://i.imgur.com/faGsivW.jpg
推中出現最多的大概就是抱怨身體不舒服的部分吧(。•́︿•̀。)
胃痛、貧血、過敏、感冒、肌肉痛……
希望現在的你健健康康～
https://i.imgur.com/b8BBcK7.jpg
多愁善感又堅強溫暖的紗夏～
https://i.imgur.com/kONU9RV.jpg
也有好多則在安慰朋友 溫溫柔柔的(,,•́ . •̀,,)
https://i.imgur.com/YkQcsQn.jpg
https://i.imgur.com/qn7A9B2.jpg
國中就目標堅定很有想法的紗夏
難怪最後會成功～

-姓名測驗分享kkk-
https://i.imgur.com/5RKsX2W.jpg
原來國中時期就展現出了姬王的傾向哈哈哈哈
https://i.imgur.com/zNTJLXs.jpg
不得不說 這個測驗也太準了吧笑死
1.看上去很容易被騙 V
2.以後會出名 V
3.讓人治癒 V

---
看完全部讓我整個母愛氾濫哈哈哈哈哈實在太可愛了吧！可以給我來一打SANA嗎(嗯？
推特總共有三百多則 大家有耐心的話可以去看B站影片哦哦哦( • ̀ω•́ )✧

最後附上來源：
https://twitter.com/sanacottoncandy/status/1327865745343057923?s=19
https://m.weibo.cn/2337348632/4607517411779116
https://m.bilibili.com/video/av9359490"
235442403,哥哥一直被我看到,"我能體諒每個人都有生理需求
但可以不要一直被我看到嗎⋯
我真的不知道我哥到底為什麼可以一直被我看到
有時候我在客廳看電視
他解決完生理需求後隔著褲子握住老二走去廁所
有時候我去房間也可以被我看到
我真的覺得超級尷尬^_^
害我現在去房間都要故意大步走⋯
可以聰明一點
直接待在廁所完事再出來啊：）"
235441790,炸雞の職人吃法,"相信吃炸雞對大家來說都不是什麼新奇的事情吧
兩手抓起來直接啃爆啊ㄏㄏ
但是！我最近在網路上看到一個很酷的炸雞正確吃法
而且不同部位都有不同的方法
身為行動派好奇寶寶的我 直接衝去樓下的頂呱呱買一波
試了一下居然超實用！！
之前吃炸雞都沾了滿臉肥油 這次真的乾乾淨淨爽翻天
（雖然換手超油…..但反正手本來就會油ㄅ）
 
廢話不多說ㄌ，馬上把我的不專業小教學分享給大家
（原諒我的手有點拙QQ）

1.雞胸肉
https://i.imgur.com/3UHRBpM.jpg
首先把隔著面衣也看得見的左右兩根小骨取出，從正中間的軟骨部分把肉剝開，軟骨看個人喜好選擇吃或不吃。

辣味炸雞🐔
https://www.dcard.tw/v2/vivid/videos/b4834284-31e4-4e73-a43e-9f7f331a6606?r=0.5625

2.雞翅
https://i.imgur.com/Xe5Xt2M.jpg
先吃靠近翅膀根部的胸肉，再把翅膀部分向外折開成兩部分，雞翅根部直接吃，雞翅前端的兩根骨頭拔出之後再吃。

辣味雞翅🐦
https://www.dcard.tw/v2/vivid/videos/c0a9e5ab-4029-402b-8c27-f8cebf25b44d?r=0.5625

3.腰
https://i.imgur.com/9j8GxLd.jpg
抓住三角形肉塊較為突出的骨頭前端，稍微一邊扭轉再往上拉就可以取出大腿骨部分，剩下的肉就可以直接吃了。

我用的是背肉🍖
https://www.dcard.tw/v2/vivid/videos/d3b719e6-8d19-4cd8-81c8-1e373bf0ac29?r=0.5625

4.雞腿（我ㄟ最愛部位(๑*◡*๑)）
https://i.imgur.com/jnii24A.jpg
這個超級簡單，兩手分別抓住兩端骨頭，邊轉動邊吃肉的部分，關節部分折出的軟骨也可以吃。

原味雞腿🍗
https://www.dcard.tw/v2/vivid/videos/02527463-6377-4005-b0c2-18215b5430c9?r=0.5625


好啦我知道我剝的不是很好看
我就是什麼都做不好啦嗚嗚
不過真的強烈推薦大家去試一下
會打開新世界的大門ㄛ
 
順帶一提 那天去頂呱呱的時候店員叫我下載他們家的APP
就直接送一隻免費雞腿 賺爆啦ㄎㄎ
 
所以說炸雞粉們該吃起來了吧！"
235443453,用牛奶灌溉的草莓？！！,"🔅來來牛奶草莓園🍓🍓
一轉進水尾坪這裡就可以看到好多草莓園
但是這次很堅持的是要去來來牛奶草莓園
主要的是看重這家草莓園還有提供草莓斗笠
可以讓你一邊戴著可愛斗笠一邊採收草莓
好像自己就是個小小草莓農
除了草莓可以採店家還有販賣如冰淇淋、果醬可以買，讓你除了吃到草莓本人以外還能吃到不同型態的草莓
草莓園整體環境規劃完善
如果是開車的朋友有很多停車位可以停車
不用擔心沒地方停
入園前店家把採草莓的SOP貼在牆上讓大家參考
還因為前一天下雨
友善的提供塑膠袋跟橡皮筋可以保護自己的鞋子不會被用到都是泥土
接著就會被店家分配到某號區域
就可以開始大採特採啦
採完後店家很貼心的還有準備可以濾水的盆子洗草莓
草莓香氣十足又不會酸長的大又美
店家服務周到大方還偷偷多給了幾顆草莓🍓
人超級好的❤️（來過的還有打折優惠）
來這裡真是好玩又好吃

https://i.imgur.com/1oXdSsk.jpg

https://i.imgur.com/d8yuxNU.jpg

https://i.imgur.com/BB8koFb.jpg

-
🔅草莓冰淇淋 $40🍨
有濃濃的草莓香
一口一口都是紮實的草莓味
除了草莓味還有一些奶香味
如果搭配剛採好的草莓一起吃
可以增加口感跟風味

https://i.imgur.com/B5BI70W.png

-
✔️【評】【分】【指】【數】
𝘾𝙋值🌕🌕🌕🌕🌑
店家環境🌕🌕🌕🌕🌕
活動豐富度🌕🌕🌕🌕🌗
服務態度🌕🌕🌕🌕🌕
-------------
推薦指數🌕🌕🌕🌕🌕
------------
📌苗栗縣大湖鄉水尾坪4鄰49-7號
📞0917-157-251
https://www.instagram.com/cathyfoodie_150/
喜翻都可以追蹤看更多美食喔~~~~"
235444215,偶像在直播中抓到粉絲出軌😂,"今天2/28是N.Flying的Vocal柳會勝的生日，比起寫一篇生日祝賀的文章，我決定來寫一些他讓我印象深刻的事情！安利一下也順便讓大家笑一笑!
https://i.imgur.com/0vcWkRD.jpg

🐥1.抓到粉絲出軌別的Idol

也就是這篇文章的重點！
那天Vlive一直斷訊一直沒聲音，重新開了三次直播，有一位粉絲留言：「其他愛豆也會這樣！」
柳會勝卻說：「哦~~~同時在看兩個愛豆呀！」

（但其實他在別的直播說過，他完全不會介意我們追很多團，如果因為喜歡N.Flying就不能去聽其他人的音樂，那會埋沒很多優秀的作品）

附上影片 +中字
https://www.dcard.tw/v2/vivid/videos/31b0762b-3afd-4c8e-bce7-93f3200dd823?r=1.7777777777777777

🐥2.擁有把別人唱哭的動人歌聲 

柳會勝說 他以前當兵休假時跟阿兵哥們一起去唱歌，只要唱到某一首感傷的情歌，看到哪一個阿兵哥哭了，就可以清楚知道誰被女朋友兵變了。

附上影片是從YT上找到 我自己加了字幕
Cr. YouTube@자네（不妥刪）
https://www.dcard.tw/v2/vivid/videos/2f809cd1-967a-4fef-8f88-7d3868396964?r=0.5625

好啦 這個是真的會感動的舞台！！
是在「不朽的名曲-家人特輯」中，柳會勝與會勝爸爸一起合唱的舞台。
不只弄哭了自己、在台下的媽媽和兩位親姐姐，也弄哭了很多觀眾及主持人。

舞台影片
https://youtu.be/PLtfM4qP9Tw

🐥3.沒有18禁的🔞
（他沒有開黃腔 但是粉絲想歪了）

台灣代表色情的顏色是黃色，而韓國代表色情的顏色是紅色，他說紅色影片有點像我們講的黃片的意思....
但...他真的沒有要開黃腔....😂

附上有中文字幕的影片！
Cr. bilibili@被溫暖的時光
https://www.dcard.tw/v2/vivid/videos/8ec478e8-8275-42ac-9a74-2172f45fa127?r=0.5625

最後，有一個舞台想要分享給快被圈飯的人，一個我最佩服最喜歡的舞台，柳會勝不僅展現了爆發性的歌聲，更融入了感情，再加上其他成員們樂器、歌聲的搭配，這個舞台超過100分💯
https://youtu.be/RE47uA3B2Mc

今天就先到這邊！每次都覺得柳會勝沒有當歌手的話應該會去當搞笑藝人😂沒有刻意要搞笑，但就是偶爾丟出很好笑的哏XDDDD
祝 柳會勝生日快樂🎂🎉
https://i.imgur.com/UCxmAMK.jpg"
235445273,想確認Line是否被封鎖，結果悲劇發生,"更：
後來聊天 我給他一些日常的關心
或許他覺得反感吧..
要他好好吃飯 不要一直吃超商食物
結果被說講話沒有建設性 認為我能想到的他都想過了
也被罵了一頓
我想 是時候放下了。

———分隔線————

第一次發文 排版不好請見諒

我和閃是在Dcard抽卡抽到的
當時非常聊得來
在好多方面也都很像
後來就決定在一起

原本兩個人都在台北生活
但他因為工作就到台南（遠距）
而且工作是排班，壓力也非常大
後來他擔心顧不到我，加上我很沒安全感
就提了分手💔

但分手後他主動說要當朋友
卻也都沒有在聊天
我們的line就擺在那裡...

就在今天。
我想測試他是否已經封鎖我的line
結果上網查了一個送貼圖的方法（不知道大家有沒有看過
然後....

「我竟然手殘把貼圖送出去了」
「我竟然手殘把貼圖送出去了」
「我竟然手殘把貼圖送出去了」

而且還是一個很冷門很醜的貼圖...
真的很想找地洞鑽進去。

有沒有類似經驗的人
可以跟我分享後續可能會發生的事😵
https://i.imgur.com/FpBvHFr.jpg"
235447639,曖昧對象傳了藏頭藏尾詩給我,"如題
我這個曖昧對象是之前打工的同事
在我離職前開始每天聊天聊了一年多了
他好像知道我喜歡他
但是一直以來都是淡淡的、沒有回應或是幹嘛
後來因為我工作的關係
沒有像以前一樣很常跟他出去
但仍維持每天傳賴、講講電話
對於我來說我們變得比較像很要好、很要好的朋友
就在昨天！！！！
他晚上突然傳了一首詩給我
我看了以後糾結了一個晚上
因為很怕是我自己自作多情（以前被他騙很多次）
所以下午才假裝看不懂的回他不要罵我
結果他竟然回我是藏頭詩
而且還馬上打給我跟我說是藏頭詩
但是俗仔的我很怕又被騙打哈哈帶過
他也沒有繼續下去就問我要不要出門
我們下午便一起出去逛逛還去他家吃冰
想請問各位大大
這樣他到底是在開玩笑還是真的告白呢⋯⋯
https://i.imgur.com/wEGETMR.jpg"
235447428,聖圭確定不與Woollim 續約,"【熱帖】 金聖圭在vlive直播中說：3月6日和武林合約到期，不再次續約，會在武林最後出一張專輯。 infinite還會繼續，大家不要擔心。 6名成員中L（金明洙）和聖圭去了其他所屬社，其他的成員還在協調中。
https://i.imgur.com/qTOzPrn.jpg

Infinite是我的初心，也是因為大部分他們的付出才會有現在Woollim，現在有兩名成員離開，是有點惋惜，也清楚武林能做的就那樣了，對於Solo歌手、演員能拿到的資源真的不多，可我還有放不下的孩子

僮跟還沒從IZONE回來的恩妃采源
我還期望她們能夠有更好的表現


終歸一句
希望聖圭到了新公司能夠大發❤️

補充一下可能會有人認為是公司不夠給力（錢💰）才會留不住聖圭，如同我上面說的，多數飯也是這樣覺得是公司資源不夠多，不能給予聖圭想要的，才會沒有與武林續約"
235442940,養了一隻奶油貓貓🐈,"跟男友兩人都蠻愛貓 他原來家裡也養了兩隻三花
討論了一下經濟許可 所以打算緩慢找可認養的貓
米克斯什麼都好（還是有私心橘貓或虎斑🤣）
剛好沒多久就在我朋友限動上發現她有貓需要認養的資訊 是三隻奶貓 
傳給男友後他非常喜歡所以幾乎算馬上決定認養
當時問題時其實是我們沒想過機會來的這麼快
加上男友沒多久要畢業後卡到當兵什麼
所以其實一開始計畫是緩慢找 不想讓貓一直換環
原本預計當兵完一起住再養的
但這隻貓實在看了一眼就喜歡 我提出先暫養我家
我爸超愛貓可是家中長輩的觀念認為貓很陰之類
當時我媽烙下狠話 貓回來就是我搬出去的時候🙂
連續日夜洗腦一週後家人答應了

https://i.imgur.com/WSQcFqi.jpg

（第一眼就是看到這張照片 馬上被收服🥲）
那時候才一個月大左右而已
其他貓貓被選走所以也沒什麼猶豫就決定是他
https://i.imgur.com/oN7I801.jpg

帶回家第一天其實他就沒很認生
待在籠子一小時他發現我去洗澡就自己探頭探腦出來
當天半夜已經算在我房間開趴起來...
除了膽小這件事到現在五個月大了也還是沒什麼變
https://i.imgur.com/RzAOibb.jpg

接回家後適應的很好 給醫生看了也是乾淨沒問題
吃好睡好 ㄧ開始原主人是餵皇家K36 
我是每天煮鮮食給他 半夜才會放一點渴望的飼料
雖然說是橘貓 但他沒有特別愛吃 也可能是還小
距離2月量體重的時候2.8好像也還合理
https://i.imgur.com/ZGT13kT.jpg
https://i.imgur.com/nbbZ7ZT.jpg
https://i.imgur.com/nvGjIlT.jpg
https://i.imgur.com/bKHtI0s.jpg

受到暴風喜愛的鵝子
很常被問是什麼品種～或是花了多少錢買的～
但確實是米克斯啦 也沒特別問爸媽是什麼品種
啊他媽媽長這樣🤣爸爸是誰還是一個問號
反正我們是覺得長得可愛就好什麼品種也不重要
https://i.imgur.com/YhJjv2E.jpg

如果要說他有什麼很智障的大概是很愛趴我頭上
自從很會爬跟跳高後 三不五時會跑來我頭頂
肩膀也變成他休息的地方
真的不要想給我靠著可愛為所欲為呦🤗🤗
https://i.imgur.com/LsaB105.jpg
https://i.imgur.com/J3GcKKB.jpg
https://i.imgur.com/3f3rSZy.jpg

一開始養貓的時候希望可以養到一隻很黏人的
給我窒息的愛那種🤣
殊不知也真的是這樣 我在哪他就在哪 
很會撒嬌 給摸給抱沒什麼脾氣 好養認證
https://i.imgur.com/1oK1L19.jpg

偶爾還是會有調皮的時候
例如我離家一週後發現發票袋倒在地上 
兇手還站在命案現場
是誰幹的很明顯吧 完全不演
https://i.imgur.com/W2G1P1e.jpg

至於當初說把貓帶回來就換我搬出去的我媽呢
現在是整個家最愛貓的人🙂🙂🙂
一開始說貓不能睡床上 現在還幫他準備毯子？
果然是橘色貢丸魅力無法擋
https://i.imgur.com/cOfETVe.jpg

跟男友是遠距所以都戲稱他是跑船的爸爸
雖然來的很突然但還是很慶幸當初決定認養他
每天都會誇獎他是穠纖合度最可愛的貓貓
因為是第一隻貓所以怎樣都很上心
目前4.5個月還在持續長大
希望之後結紮體態還是可以很優美啦🐈
https://i.imgur.com/mK9j4ss.jpg

謝謝大家看完～初養貓興奮的媽媽🙇🏻‍♀️"
235441872,７套復古、日系有主題的穿搭分享！,"哈囉！妙栗爹斯～
這次要來分享近期跟朋友出遊的一些穿搭！
有興趣就看下去吧✌🏻✌🏻✌🏻

第一套：就是在學艾蜜莉在巴黎（大笑）
因為我去年年底才看完這部～就好喜歡她那套黑白格＋紅貝蕾的穿搭
就很不要臉的學她～
https://i.imgur.com/mFSdhY3.jpg
很少這樣戴貝蕾帽其實哈哈
背心洋裝是超多年前在50%買的
https://i.imgur.com/iclWZb7.jpg
第二套：去清境當牧羊女
怎麼剛好又黑白格了！這件是Queen shop的
這件好適合穿去牧場哈哈哈 
https://i.imgur.com/YbxHNGv.jpg
我在裡面又搭了牛仔褲想說多一點層次，戴上綁帶草帽！
成功化身牧羊女哈哈
https://i.imgur.com/CY1Npq6.jpg
第三套：青春洋溢野餐少女
那天跟朋友去野餐，想說背景都是草地、樹都是綠色
那我就穿一身紅囉！
https://i.imgur.com/pZ2xFjl.jpg
同樣是背心長洋裝，加了充滿色彩的領巾
https://i.imgur.com/htYo81X.jpg
紅色這間很透～裡面一定要在穿！我搭了蕾絲襯裙～
也多一些層次也滿日系的。
https://i.imgur.com/e3PdlLy.jpg
第四套：同一件背心長洋（我很愛背心連身裙哈哈）
這天搭配有荷葉邊領的，繫上皮帶，裡面搭配牛仔褲
不過搭牛仔褲有缺點是褲頭會有點凸哈哈，
紅色這件布料太軟了～但還是滿喜歡這樣搭得的！
https://i.imgur.com/zt8WVqQ.jpg
第五套：歐式下午茶
為了搭配咖啡廳（老英格蘭）就故意穿這種風格哈哈
https://i.imgur.com/chdMBQh.jpg
外套是媽媽年輕時候穿得套裝，她幫我把尺寸改小了
我搭了uniqlo的鵝黃長裙～整體看起來滿溫柔的。
https://i.imgur.com/FM0z7bO.jpg
第六套：藍色為主哈哈什麼爛主題（笑）
我還滿喜歡同色系穿搭的，腰帶是領巾～
糟糕我對這套詞窮💦
https://i.imgur.com/NLpU1KC.jpg
第七套：文青小姐姐穿搭（亂掰的啦）
上衣之前分享的文章我搭配長裙，
這次搭有點小喇吧的牛仔寬褲～簡簡單單的
https://i.imgur.com/5VVqA2j.jpg
簡單之餘背面來點亮點～
這是我在台南買的布，媽媽幫我做得蝴蝶結髮飾！
https://i.imgur.com/ytNvNsN.jpg
很適合看書的穿搭吧～開玩笑的啦✌🏻
https://i.imgur.com/RHN5XFf.jpg
謝謝收看❤️
如果你對我的穿搭有興趣，歡迎追蹤ig唷！
https://www.instagram.com/o_oaaannn/"
235442671,女友很山羌怎麼辦？,"我今天嘗試吻了女友，結果她就僵住了，留我一個人舌頭在那邊探來探去，好幾次都這樣，她說自己是山羌，「山羌遇到危險或突發狀況會僵住」我聽了又好氣又好笑，所以怎麼辦咧？接個吻都這樣那後面的事大概都免了_(´ཀ`」 ∠)_
https://i.imgur.com/yfjucEK.jpg"
235446948,(Pann)我是April前成員李玹珠的弟弟,"大家好， 我是前April成員李玹珠的弟弟。
從好幾年前就一直想說出事實,，但為了姊姊的未來著想所以忍了下來。
雖然是這樣， 但現在覺得應該鼓起勇氣，所以寫了這篇文章。
 雖然之前姊姊說是為了想要演戲，而退出了April, 但這並不是事實。 妹姊在團隊裡受到了很大的折磨還有霸凌。因為這件事得到了恐慌障礙呼吸困難等 過得很辛苦，
結果姊姊曾試圖自殺。
 一想到那時候,，到現在我的父母和我還是會覺得心像要被撕碎一様。 就這樣給退隊的姊姊寄了信，公司說為了演戲所以要退出,，讓姊姊依照信件内容寫下來,，所以姊姊就這樣寫了。 
那時候我的家人們不知道，以為為了姊姊這樣做才是對的。 但是寫完這封信之後,，說姊姊是為了自己的利益背叛團隊,，聽到了很多讓人很辛苦的惡評。 在這之後也沒有收到過成員們的道歉。
 反而是看到了找去公司的媽媽,，那團隊裡的成員一 邊嘲笑著擦肩而過了。 姊姊現在還在努力著做自己的工作，所以更擔心會不會讓姊妹的形象受到傷害因此忍住了,，但是再也沒辦法看著像沒做錯任何事一樣, 過的很好的成員們了。 
連我自己都這麼辛苦 一想到姊姊會怎麼樣, 我就很傷心很生氣。
 再也不想看到成員們活動的樣子了， 一直在電視上出現的話，希望不要讓我的家人想起當時的事情，以後也不想要再看到姐姐辛苦的模樣了。
https://i.imgur.com/IeIxdgd.jpg
https://i.imgur.com/BWq8maW.jpg
https://i.imgur.com/XSlOLZR.jpg

來源轉韓星版版友翻譯跟整理：
https://www.ptt.cc/bbs/KoreaStar/M.1614501656.A.EBD.html
經紀公司在確認中"
235442773,大年初三吃到發霉蛋糕！,"大年初三吃到發霉的檸檬蛋糕，跪求心理陰影面積
知道我喜歡吃甜點，我男友(簡稱A)特別在初二的時候從新竹帶了艾X蛋糕的蛋塔、巧克力蛋糕還有我最喜歡的檸檬蛋糕來我家拜年。初三正值下午茶時間，我興高采烈地捧著檸檬蛋糕要分享給家人，先切了四塊，分別給A、弟弟、爸爸和自己，將切片的蛋糕盛起時，發現在蛋糕的盤子上有些微綠綠的，當時的我以為是不小心在製作蛋糕時沾染到的食用色素，便不疑有他的吃下檸檬蛋糕，正當我要吃第二片塊時，A突然指著我的蛋糕說：「這綠綠的是什麼東西？」我才定睛一看，發現居然是黴菌！我和A便開始檢查整塊蛋糕，外表看似無任何的異狀，但當我將剩餘的蛋糕翻起，卻發現底部都長了綠色的黴菌，甚至連白色的菌絲也分布在蛋糕體上，我嚇得立刻將手中的蛋糕推到一旁，翻出外包裝卻發現上頭印的有效期限竟然是109.12.15。當時的我很緊張也很氣憤，害怕將黴菌吃下肚的家人會上吐下瀉，而又正值過年期間，若要到醫院，豈不是很麻煩也觸了霉頭（發霉=霉頭）？
打了電話給店家，得到的答覆卻是用來展示的蛋糕不小心被代班的小姐賣出，發現時要聯絡我們也不知道該如何聯絡，聽到這番解釋，真的覺得很荒謬，怎麼任憑過期的蛋糕流出，甚至讓我和我的家人吃下肚，最令人氣憤的是，我們隔了一天才將有問題的蛋糕吃下肚，這之中並未收到店家主動聯繫，而是吞下蛋糕的我主動聯絡店家，這就讓我不禁思考—這家店主打使用健康、天然的原料製作甜點，但卻是如此的罔顧消費者的健康。若我們不主動聯絡，這家蛋糕店是否就當作一切都沒發生？ 
雖然蛋糕店也要我們將蛋糕送回，並補償一顆新的蛋糕，以表歉意，但當消費者已經對店家的處理態度和提供的蛋糕品質有疑慮時，我不知道我需要借多少膽才嚥得下我最愛的檸檬蛋糕。

由於A是從分店購買，我們理所當然地先找了分店的店員，後續接到總店老闆主動聯繫，表示將會全權處理，並親自登門道歉。隔天，總店老闆親自提著全新的檸檬蛋糕、草莓戚風和奶酪到我家致歉，並退還當天所有甜點的金額和提供1,000元的蛋糕折價券，雖然當天的我因腹痛拉肚子並未見到總店老闆本人，但經由家人口述對方展現出十足的誠意，並表示願意負擔一切的賠償金額，我們因此決定不再追究。
兩天後，卻接到對方的來電，強硬地表示無法負擔當天所談妥的賠償金額，只願意負擔六分之一的金額，當下其實是十分錯愕，也再次向對方強調這是當時雙方協議後認為合理的賠償，但事後對方卻態度強硬，完全和當天登門致歉時判若兩人。隔天，我爸又再打了好幾通電話給店家，卻遭到拒接電話，嘗試使用另一支手機，響了幾通，電話終於接通了，一發現是我爸來電，口氣瞬間降到冰點，並說：「我現在有在錄音，如果不接受就走法律途徑，我們不怕。」
回顧整件事情，從一開始單純的蛋糕品質問題，到現在店家處理客訴的態度，不難看出這家店的管理從上到下都出了一些問題，基於消費者的立場，直觀的認為自己的健康暴露於風險中，對於心理更是種折磨，以至於現在對檸檬蛋糕心裡都蒙上層陰影，也將我們對店家的信任踐踏的一文不值。
https://i.imgur.com/4Ty3YNC.jpg
https://i.imgur.com/JUdzr3A.jpg
https://i.imgur.com/jHbd3VP.jpg"
235446434,摸乳摸的很害羞..,"還記得前年空閒時間比較多

於是我跟團參加「竹山紫南宮、鹿港一日遊」

一下車就先到紫南宮啦～ 為家裡求錢母🙏

吃完飯就載我們到鹿港原地放生


有做功課的我就是趕快衝去鹿港老街呀！

真的滿古色古香的..



但讓我最好奇的是

「摸乳巷」


以前在歷史課本上看到就無法忘記

到底什麼神奇的名字？！ 有天我必定朝聖！



為了做紀念，所以我....




https://i.imgur.com/KNZkeeD.jpg






原來這就是摸乳巷的感覺~(˘▾˘~) 哈滋卡西"
235441070,（更）母貓生完就跑了😭,"https://i.imgur.com/7mKUgXl.jpg
https://i.imgur.com/3DUtWB5.jpg
https://i.imgur.com/h8KA0Zf.jpg

有沒有人可以領養的呢～～～
家裡已經有一隻很會拆家的貓了🥺🥺

（更）因爲家裡沒辦法養  現在已經送寵物店養了～～
謝謝各位的幫忙❤️❤️
寵物店裡有保溫箱也會有比較專業的人員照顧😊
貓咪目前在雲林虎尾的寵物店
想要認養的人可以到店裡哦 是不收費的～"
235441724,#撒花 性轉TWICE,"https://i.imgur.com/zIUC5B4.jpg
林三歲變成男生，突然有點像許凱皓

https://i.imgur.com/CZRjNBw.jpg
俞皮皮有點日系男子的感覺，好清新啊

https://i.imgur.com/P4hBAEX.jpg
看到這張就大笑😂😂😂 阿桃好勾追

https://i.imgur.com/yIkezix.jpg
Sana變男生後突然有點像新人男團成員（有人懂我想表達的意思嗎🤣）

https://i.imgur.com/ul37VeJ.jpg
濃眉大眼的我們隊長，變男生後混血感好像更明顯了

https://i.imgur.com/qAuNChf.jpg
企鵝南啊～～～～好像有點Mark的影子

https://i.imgur.com/LMVqj81.jpg
白嫩豆腐變男生後，是個牛奶肌膚的小帥哥

https://i.imgur.com/UzflJRL.jpg
猛一看有點像李鐘碩的男生彩彩，跟弟弟根本雙胞胎

https://i.imgur.com/WSkmbvn.jpg
忙內阿瑜，超帥～～～～我戀愛了

第一次發文，不知道怎麼敘述比較好，但是想分享給大家看❤️祝大家有個美好的假期！"
235444195,好想離婚...,"拜託不要上臉書，不想被認出來。



我真的是不知道要跟誰說了才上來抒發情緒...
發現我結婚有小孩之後沒什麼朋友可以好好的聊..因為我比較早結婚生小孩 朋友們都還沒結婚生子...  

我老公是個會 打呼  磨牙  一直擤鼻水 的人
三種都中...  我真的是每天睡覺都快崩潰...
婚前他可能大家都要他去看醫生他才勉為其難的去拿藥... 婚後他可能覺得都嫁給他了  就完全不想管了，跟他說我真的很困擾，我是兒美老師，工作我自覺得蠻耗體力的，如果隔天是早班，那天晚上我就只能睡大概2-3個小時，每次回到家都快掛掉... 

他不聽，完全給我擺爛，一直說「不然分房睡啊！」  ....也不想想你家是有多的房間可以給我睡？？？ 而且明明去看醫生可以改善的病，到底看個醫生會怎樣？？？

搞的我快精神崩潰... 小孩又正值活動量大的時候，每天下班看到我就是要抱抱散步，真的沒睡好，我很怕有一天我會猝死...

可是離婚... 我一直想要小孩有個健全的家庭... 原本打算想說不然小孩20歲再離婚，可是想到還有至少15年以上的夜晚需要忍受，我就快崩潰...搞不好還沒離婚我就先掛了..."
